股票代码,股票名称,交易日期,新浪行业,新浪概念,新浪地域,开盘价,最高价,最低价,收盘价,后复权价,前复权价,涨跌幅,成交量,成交额,换手率,流通市值,总市值,是否涨停,是否跌停,市盈率TTM,市销率TTM,市现率TTM,市净率,MA_5,MA_10,MA_20,MA_30,MA_60,MA金叉死叉,MACD_DIF,MACD_DEA,MACD_MACD,MACD_金叉死叉,KDJ_K,KDJ_D,KDJ_J,KDJ_金叉死叉,布林线中轨,布林线上轨,布林线下轨,psy,psyma,rsi1,rsi2,rsi3,振幅,量比
sz300001,特锐德,2011-02-10,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.300000,41.950000,40.410000,41.890000,42.105236,6.121971,0.007940,1323553.000000,54450482.570000,0.032500,1705970250.000000,5596504000.000000,0.000000,0.000000,64.239426,,-112.527668,5.414399,5.965892,5.878791,6.001628,6.109851,5.896750,1日、30日均线金叉；5日、60日均线金叉；,-0.035825,-0.043976,0.016303,金叉,61.778542,46.906354,91.522919,,6.027643,6.690415,5.364870,66.666667,55.555556,62.026716,53.669625,52.764191,0.037055,1.134448
sz300001,特锐德,2011-02-09,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,40.970000,42.130000,40.700000,41.560000,41.773554,6.073746,0.018627,1086096.000000,45038927.220000,0.026669,1692531000.000000,5552416000.000000,0.000000,0.000000,63.733383,,-111.641237,5.371747,5.872653,5.871484,6.027643,6.132066,5.883646,1日、20日均线金叉；5日、10日均线金叉；10日、60日均线死叉；,-0.055000,-0.046014,-0.017972,,49.875843,39.470260,70.687009,,6.047007,6.716712,5.377303,58.333333,51.388889,59.632485,52.437875,52.146545,0.035049,0.941757
sz300001,特锐德,2011-02-01,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,40.580000,41.450000,40.300000,40.800000,41.009667,5.962679,-0.004392,958026.000000,39262385.400000,0.023524,1661580000.000000,5450880000.000000,0.000000,0.000000,62.567930,,-109.599722,5.273517,5.786429,5.888876,6.047007,6.157203,5.872028,,-0.073764,-0.043767,-0.059994,,41.932920,34.267469,57.263822,,6.075652,6.762784,5.388520,50.000000,47.222222,54.075221,49.609589,50.724467,0.028062,0.866962
sz300001,特锐德,2011-01-31,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,39.000000,41.450000,38.310000,40.980000,41.190576,5.988982,0.054012,1528445.000000,61694198.420000,0.037531,1668910500.000000,5474928000.000000,0.000000,0.000000,62.843941,,-110.083208,5.296781,5.689681,5.874115,6.075652,6.188722,5.861359,1日、5日均线金叉；1日、10日均线金叉；1日、60日均线金叉；,-0.085333,-0.036268,-0.098130,,35.750058,30.434743,46.380688,金叉,6.090413,6.780714,5.400113,58.333333,45.833333,55.585440,50.258393,51.068908,0.080761,1.133279
sz300001,特锐德,2011-01-28,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,38.680000,39.440000,38.310000,38.880000,39.079798,5.682082,0.004651,937345.000000,36528259.400000,0.023016,1583388000.000000,5194368000.000000,0.000000,0.000000,59.623553,,-104.442082,5.025351,5.687343,5.880108,6.090413,6.207380,5.846989,,-0.101536,-0.024002,-0.155068,,25.118300,27.777085,19.800729,,6.115039,6.782645,5.447434,50.000000,44.444444,39.029054,42.169300,47.048462,0.029199,0.707658
sz300001,特锐德,2011-01-27,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,38.110000,39.740000,38.010000,38.700000,38.898880,5.655777,0.002331,1256418.000000,49015076.440000,0.030851,1576057500.000000,5170320000.000000,0.000000,0.000000,59.347528,,-103.958571,5.002087,5.791690,5.919567,6.115039,6.222628,5.836564,5日、60日均线死叉；,-0.089492,-0.004618,-0.169747,,25.007767,29.106478,16.810343,,6.144269,6.786936,5.501601,50.000000,43.055556,37.361259,41.420829,46.688658,0.044807,0.838540
sz300001,特锐德,2011-01-26,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,37.800000,38.870000,37.410000,38.610000,38.808417,5.642624,0.029875,844959.000000,32324474.260000,0.020748,1572392250.000000,5158296000.000000,0.000000,0.000000,59.209511,,-103.716807,4.990454,5.870315,5.956250,6.144269,6.234612,5.825725,,-0.070139,0.016600,-0.173479,,26.199433,31.155834,16.286630,,6.166848,6.771436,5.562261,41.666667,43.055556,36.639080,41.071253,46.514507,0.038944,0.519346
sz300001,特锐德,2011-01-25,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,40.630000,40.760000,37.200000,37.490000,37.682648,5.478940,-0.083374,2176297.000000,83173519.040000,0.053439,1526780250.000000,5008664000.000000,0.000000,0.000000,57.491939,,-100.708151,4.845689,5.991323,5.999947,6.166848,6.252978,5.818491,1日、60日均线死叉；5日、10日均线死叉；,-0.043079,0.038285,-0.162727,,28.665665,33.634035,18.728925,死叉,6.193374,6.714829,5.671920,33.333333,44.444444,28.034580,36.766620,44.346318,0.087042,1.123571
sz300001,特锐德,2011-01-24,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,42.680000,42.680000,40.800000,40.900000,41.110167,5.977291,-0.036514,1407846.000000,58475417.710000,0.034570,1665652500.000000,5464240000.000000,0.000000,0.000000,62.721261,,-109.868312,5.286441,6.058550,6.055629,6.193374,6.274510,5.817298,5日、10日均线金叉；1日、5日均线死叉；1日、10日均线死叉；,0.008753,0.058626,-0.099746,,40.811469,36.118220,50.197966,,6.215516,6.775092,5.655940,41.666667,47.222222,42.771562,46.181615,50.295192,0.044287,0.794965
sz300001,特锐德,2011-01-21,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,40.790000,43.830000,40.400000,42.450000,42.668152,6.203817,0.025610,1806178.000000,76746186.020000,0.044351,1728776250.000000,5671320000.000000,0.000000,0.000000,65.098259,,-114.032079,5.486785,6.072872,6.075506,6.215516,6.265304,5.805119,1日、10日均线金叉；,0.024040,0.071094,-0.094107,,43.485925,33.771596,62.914585,,6.225381,6.832884,5.617878,50.000000,50.000000,53.405758,51.697721,53.416622,0.082870,0.953333
sz300001,特锐德,2011-01-20,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,42.420000,43.360000,41.390000,41.390000,41.602707,6.048905,-0.031813,1899555.000000,80477803.530000,0.046643,1685607750.000000,5529704000.000000,0.000000,0.000000,63.472723,,-111.184640,5.349777,6.047444,6.124465,6.225381,6.244016,5.787314,1日、10日均线死叉；1日、30日均线死叉；20日、30日均线死叉；,0.020139,0.082857,-0.125437,,30.427126,28.914431,33.452516,,6.262356,7.002040,5.522672,41.666667,51.388889,45.714032,47.788317,51.441581,0.046082,1.009447
sz300001,特锐德,2011-01-19,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,39.960000,43.590000,39.700000,42.750000,42.969702,6.247662,0.074391,2394858.000000,100742053.960000,0.058806,1740993750.000000,5711400000.000000,0.000000,0.000000,65.558330,,-114.837981,5.525562,6.042184,6.183801,6.262356,6.222094,5.769801,1日、5日均线金叉；1日、10日均线金叉；1日、30日均线金叉；10日、30日均线死叉；,0.030639,0.098537,-0.135797,,28.732476,28.158083,29.881262,金叉,6.291366,7.168676,5.414057,50.000000,54.166667,55.511917,52.815844,54.270781,0.097763,1.431893
sz300001,特锐德,2011-01-18,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,40.900000,40.900000,39.290000,39.790000,39.994473,5.815073,-0.038657,1346327.000000,54014601.180000,0.033059,1620447750.000000,5315944000.000000,0.000000,0.000000,61.019061,,-106.886581,5.142971,6.008572,6.205139,6.291366,6.189407,5.748684,,0.023358,0.115512,-0.184308,,19.104262,27.870887,1.571012,,6.346025,7.351928,5.340122,50.000000,55.555556,27.219502,40.281326,48.345214,0.038898,0.955662
sz300001,特锐德,2011-01-17,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,42.000000,43.320000,41.390000,41.390000,41.602709,6.048905,-0.004570,2026049.000000,85814927.330000,0.049750,1685607750.000000,5529704000.000000,0.000000,0.000000,63.472726,,-111.184646,5.349778,6.052709,6.277189,6.346025,6.167681,5.734605,,0.057770,0.138550,-0.161560,,25.188987,32.254199,11.058562,,6.371016,7.447498,5.294535,50.000000,56.944444,38.147498,46.387241,51.823875,0.046417,1.424259
sz300001,特锐德,2011-01-14,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.250000,41.900000,40.000000,41.580000,41.793706,6.076676,0.008978,1742098.000000,71349233.800000,0.042777,1693345500.000000,5555088000.000000,0.000000,0.000000,63.764128,,-111.695093,5.374338,6.078139,6.300719,6.371016,6.141667,5.715996,5日、30日均线死叉；,0.077044,0.158745,-0.163402,,27.091172,35.786806,9.699906,,6.374159,7.470175,5.278142,58.333333,58.333333,39.725947,47.165566,52.251785,0.046105,1.187365
sz300001,特锐德,2011-01-13,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.930000,41.940000,40.500000,41.210000,41.421821,6.022605,-0.009375,853225.000000,35131806.000000,0.020951,1678277250.000000,5505656000.000000,0.000000,0.000000,63.196748,,-110.701217,5.326517,6.201487,6.310511,6.374159,6.118382,5.696048,,0.097697,0.179170,-0.162947,,28.482913,40.134622,5.179493,,6.373794,7.478067,5.269521,58.333333,56.944444,35.388064,45.534479,51.504610,0.034615,0.587201
sz300001,特锐德,2011-01-12,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.300000,42.250000,40.300000,41.600000,41.813826,6.079601,0.007264,1076252.000000,44396868.740000,0.026427,1694160000.000000,5557760000.000000,0.000000,0.000000,63.794824,,-111.748863,5.376926,6.325418,6.332287,6.373794,6.094219,5.678803,5日、10日均线死叉；5日、20日均线死叉；,0.128142,0.199539,-0.142794,,35.385659,45.960477,14.236023,,6.379494,7.517269,5.241718,58.333333,55.555556,37.776246,46.934538,52.331848,0.047216,0.663152
sz300001,特锐德,2011-01-11,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.600000,42.510000,40.650000,41.300000,41.512280,6.035757,-0.022717,1415020.000000,58649903.980000,0.034746,1681942500.000000,5517680000.000000,0.000000,0.000000,63.334761,,-110.942973,5.338149,6.401706,6.333750,6.379494,6.069667,5.661777,1日、30日均线死叉；,0.159333,0.217388,-0.116109,,42.594618,51.247886,25.288081,死叉,6.383951,7.548215,5.219687,58.333333,55.555556,34.962706,45.758531,51.760680,0.044013,0.763521
sz300001,特锐德,2011-01-10,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,45.260000,45.500000,41.480000,42.260000,42.477236,6.176059,-0.077293,2249388.000000,98175381.790000,0.055234,1721038500.000000,5645936000.000000,0.000000,0.000000,64.806981,,-113.521849,5.462235,6.501669,6.331120,6.383951,6.055296,5.641025,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；,0.201291,0.231901,-0.061220,,56.514877,55.574520,58.395591,,6.360203,7.526643,5.193762,58.333333,55.555556,39.756490,48.940006,53.735217,0.087773,1.106075
sz300001,特锐德,2011-01-07,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,45.450000,46.500000,44.500000,45.800000,46.035454,6.693413,0.007701,1671303.000000,75905449.170000,0.041039,1865205000.000000,6118880000.000000,0.000000,0.000000,70.235709,,-123.031308,5.919793,6.523298,6.355526,6.360203,6.033277,5.614548,10日、20日均线死叉；,0.237632,0.239554,-0.003844,,69.526414,55.104342,98.370560,,6.303791,7.462948,5.144633,58.333333,54.166667,68.702655,63.975013,62.107668,0.044004,0.896174
sz300001,特锐德,2011-01-06,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,44.650000,45.750000,44.360000,45.450000,45.683644,6.642261,0.028048,1702705.000000,76491500.880000,0.041810,1850951250.000000,6072120000.000000,0.000000,0.000000,69.698958,,-122.091084,5.874554,6.419536,6.326297,6.303791,5.994402,5.580180,5日、10日均线金叉；,0.227883,0.240035,-0.024302,,60.027326,47.893305,84.295368,,6.241241,7.390477,5.092005,50.000000,54.166667,66.705315,62.943217,61.539867,0.031441,0.957072
sz300001,特锐德,2011-01-05,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,44.810000,46.400000,44.130000,44.210000,44.437268,6.461041,-0.011404,2227999.000000,100882952.300000,0.054708,1800452250.000000,5906456000.000000,0.000000,0.000000,67.797377,,-118.760101,5.714279,6.339157,6.340911,6.241241,5.962250,5.547176,,0.217334,0.243072,-0.051476,,47.957656,41.826295,60.220379,,6.181541,7.327720,5.035362,50.000000,55.555556,58.975966,59.142989,59.478335,0.050760,1.257111
sz300001,特锐德,2011-01-04,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,43.000000,45.290000,42.730000,44.720000,44.949876,6.535573,0.040000,2316938.000000,102687098.400000,0.056892,1821222000.000000,5974592000.000000,0.000000,0.000000,68.579457,,-120.130064,5.780197,6.265793,6.377594,6.181541,5.931998,5.516217,1日、10日均线金叉；,0.219160,0.249507,-0.060694,,40.186484,38.760614,43.038225,金叉,6.112926,7.252538,4.973314,58.333333,56.944444,64.074030,61.521566,60.762038,0.059535,1.346280
sz300001,特锐德,2010-12-31,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,42.300000,43.580000,42.050000,43.000000,43.221035,6.284205,0.017751,1405707.000000,60404742.140000,0.034517,1751175000.000000,5744800000.000000,0.000000,0.000000,65.941786,,-115.509677,5.557882,6.160570,6.414861,6.112926,5.899262,5.483311,1日、5日均线金叉；,0.210713,0.257094,-0.092760,,31.286438,38.047679,17.763955,,6.062141,7.200594,4.923689,58.333333,58.333333,52.544732,56.058022,57.819635,0.036213,0.799144
sz300001,特锐德,2010-12-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,42.450000,42.800000,41.800000,42.250000,42.467200,6.174599,-0.010539,1242034.000000,52519086.080000,0.030498,1720631250.000000,5644600000.000000,0.000000,0.000000,64.791669,,-113.495027,5.460944,6.187753,6.441314,6.062141,5.875684,5.455202,1日、5日均线死叉；,0.222462,0.268689,-0.092453,,29.711114,41.428300,6.276742,,6.022317,7.159667,4.884966,50.000000,59.722222,46.280525,53.414128,56.455144,0.023419,0.619612
sz300001,特锐德,2010-12-29,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.560000,42.700000,40.400000,42.700000,42.919529,6.240367,0.023981,1668906.000000,69617746.740000,0.040980,1738957500.000000,5704720000.000000,0.000000,0.000000,65.481781,,-114.703891,5.519110,6.233058,6.437806,6.022317,5.847429,5.427751,1日、5日均线金叉；,0.245381,0.280245,-0.069728,,32.315015,47.286893,2.371260,,5.975185,7.108838,4.841532,58.333333,63.888889,49.551161,55.242337,57.525215,0.055156,0.752322
sz300001,特锐德,2010-12-28,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.330000,42.170000,41.010000,41.700000,41.914380,6.094221,0.014105,1971378.000000,81944773.290000,0.048407,1698232500.000000,5571120000.000000,0.000000,0.000000,63.948238,,-112.017597,5.389856,6.342666,6.415300,5.975185,5.814303,5.397621,5日、10日均线死叉；,0.264369,0.288961,-0.049185,死叉,33.240734,54.772831,-9.823460,,5.937626,7.070048,4.805204,58.333333,66.666667,41.955013,51.887969,55.738616,0.028210,0.840623
sz300001,特锐德,2010-12-27,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,43.690000,44.140000,40.900000,41.120000,41.331400,6.009458,-0.063965,2507055.000000,106681665.300000,0.061561,1674612000.000000,5493632000.000000,0.000000,0.000000,63.058794,,-110.459565,5.314890,6.489395,6.425238,5.937626,5.791407,5.370731,,0.299639,0.295109,0.009059,,44.187343,65.538880,1.484268,,5.917384,7.055019,4.779749,58.333333,69.444444,37.399225,49.891373,54.679034,0.073754,1.019870
sz300001,特锐德,2010-12-24,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,43.500000,44.780000,42.570000,43.930000,44.155828,6.420121,0.002968,2633301.000000,114674235.770000,0.064661,1789049250.000000,5869048000.000000,0.000000,0.000000,67.367987,,-118.007943,5.678089,6.669152,6.436783,5.917384,5.771726,5.346349,1日、10日均线死叉；,0.348928,0.293977,0.109903,,64.720730,76.214649,41.732894,,5.872153,6.990072,4.754233,66.666667,72.222222,54.747664,61.163869,61.516498,0.050457,0.872910
sz300001,特锐德,2010-12-23,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,45.860000,46.300000,43.680000,43.800000,44.025161,6.401122,-0.057051,2311055.000000,103374158.040000,0.056748,1783755000.000000,5851680000.000000,0.000000,0.000000,67.168631,,-117.658732,5.661286,6.694874,6.364879,5.872153,5.723547,5.314002,1日、5日均线死叉；,0.364952,0.280239,0.169425,,75.511081,81.961608,62.610028,死叉,5.828455,6.924695,4.732216,66.666667,72.222222,53.923661,60.788154,61.301954,0.056405,0.714294
sz300001,特锐德,2010-12-22,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,46.500000,47.850000,45.560000,46.450000,46.688804,6.788408,-0.005779,2302913.000000,107233008.220000,0.056548,1891676250.000000,6205720000.000000,0.000000,0.000000,71.232517,,-124.777408,6.003809,6.642555,6.281285,5.828455,5.683649,5.281826,,0.382029,0.259061,0.245936,,88.327008,85.186871,94.607283,,5.772920,6.795055,4.750785,75.000000,70.833333,78.074086,74.202253,68.794339,0.049015,0.707334
sz300001,特锐德,2010-12-21,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,46.800000,47.950000,46.180000,46.720000,46.960187,6.827866,-0.011635,2536732.000000,118569896.470000,0.062289,1902672000.000000,6241792000.000000,0.000000,0.000000,71.646563,,-125.502688,6.038707,6.487934,6.141571,5.772920,5.635227,5.244657,,0.358836,0.228319,0.261034,,89.606262,83.616802,101.585182,,5.709201,6.624506,4.793895,75.000000,69.444444,81.160213,75.763680,69.625213,0.037444,0.805836
sz300001,特锐德,2010-12-20,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,44.900000,47.360000,43.200000,47.270000,47.513001,6.908243,0.054898,5299455.000000,242087400.090000,0.130128,1925070750.000000,6315272000.000000,0.000000,0.000000,72.489984,,-126.980101,6.109794,6.361080,5.985488,5.709201,5.586853,5.206976,,0.319997,0.195690,0.248615,,89.638985,80.622073,107.672810,,5.641463,6.395927,4.886998,75.000000,66.666667,86.997756,78.862399,71.306431,0.092836,1.646226
sz300001,特锐德,2010-12-17,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.830000,45.280000,41.830000,44.810000,45.040374,6.548731,0.066651,3727038.000000,163914309.040000,0.091517,1824887250.000000,5986616000.000000,0.000000,0.000000,68.717529,,-120.371924,5.791834,6.204413,5.810992,5.641463,5.533997,5.168906,,0.257586,0.164613,0.185946,,84.861343,76.113616,102.356795,,5.592869,6.249060,4.936678,75.000000,62.500000,82.235116,74.603632,67.993674,0.082123,1.192766
sz300001,特锐德,2010-12-16,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.180000,43.490000,41.180000,42.010000,42.225971,6.139526,0.020651,2412690.000000,102648966.920000,0.059243,1710857250.000000,5612536000.000000,0.000000,0.000000,64.423630,,-112.850336,5.429924,6.034885,5.682969,5.592869,5.486598,5.140286,,0.210785,0.141370,0.138830,,79.600462,71.739753,95.321879,,5.552241,6.164533,4.939949,66.666667,58.333333,72.776758,67.843874,63.382176,0.056122,0.839727
sz300001,特锐德,2010-12-15,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.890000,42.270000,41.100000,41.160000,41.371606,6.015304,-0.028787,1763831.000000,73236691.880000,0.043311,1676241000.000000,5498976000.000000,0.000000,0.000000,63.120136,,-110.567016,5.320060,5.920015,5.606827,5.552241,5.450500,5.119533,,0.189648,0.124016,0.131264,,78.116829,67.809399,98.731690,,5.513805,6.091260,4.936349,58.333333,54.166667,68.539388,65.271628,61.780152,0.027607,0.571025
sz300001,特锐德,2010-12-14,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,41.000000,42.660000,40.880000,42.380000,42.597871,6.193599,0.011215,2892756.000000,120747307.290000,0.071031,1725925500.000000,5661968000.000000,0.000000,0.000000,64.991032,,-113.844251,5.477748,5.795207,5.535070,5.513805,5.416838,5.100340,10日、20日均线金叉；,0.172559,0.107608,0.129902,,78.237191,62.655684,109.400205,,5.474492,5.978871,4.970112,66.666667,50.000000,84.218599,72.949155,65.735978,0.042472,0.938859
sz300001,特锐德,2010-12-13,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,39.670000,42.910000,39.670000,41.910000,42.125434,6.124908,0.074340,4827198.000000,203736362.290000,0.118532,1706784750.000000,5599176000.000000,0.000000,0.000000,64.270242,,-112.581648,5.416996,5.609896,5.450014,5.474492,5.384004,5.077906,5日、20日均线金叉；,0.130084,0.091370,0.077427,金叉,70.705976,54.864930,102.388068,,5.439198,5.870872,5.007523,58.333333,44.444444,82.967659,71.776759,64.906332,0.083056,1.833291
sz300001,特锐德,2010-12-10,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,37.990000,39.290000,37.410000,39.010000,39.210524,5.701089,0.024422,2469452.000000,95424044.340000,0.060637,1588682250.000000,5211736000.000000,0.000000,0.000000,59.823000,,-104.791451,5.042162,5.417570,5.397986,5.439198,5.360085,5.056886,5日、10日均线金叉；5日、30日均线金叉；,0.080972,0.081692,-0.001440,,62.380077,46.944407,93.251415,,5.402881,5.822117,4.983644,50.000000,41.666667,71.250538,62.612057,59.042430,0.049370,1.370218
sz300001,特锐德,2010-12-09,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.500000,39.250000,36.190000,38.080000,38.275754,5.565176,0.032258,3491182.000000,133775125.810000,0.085726,1550808000.000000,5087488000.000000,0.000000,0.000000,58.396832,,-102.293246,4.921958,5.331053,5.379426,5.402881,5.344935,5.042564,,0.060262,0.081872,-0.043219,,46.833518,39.226573,62.047409,金叉,5.384831,5.801423,4.968240,50.000000,40.277778,64.774631,58.666535,56.825340,0.082949,2.324515
sz300001,特锐德,2010-12-08,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.500000,37.990000,36.400000,36.890000,37.079639,5.391265,0.023585,1725114.000000,64513203.600000,0.042360,1502345250.000000,4928504000.000000,0.000000,0.000000,56.571935,,-99.096588,4.768147,5.293640,5.375625,5.384831,5.330613,5.030532,1日、5日均线金叉；1日、10日均线金叉；1日、20日均线金叉；1日、30日均线金叉；10日、20日均线死叉；,0.046791,0.087274,-0.080967,,34.014983,35.423100,31.198749,,5.382055,5.817542,4.946567,41.666667,37.500000,53.639147,52.827499,53.755666,0.044118,1.645196
sz300001,特锐德,2010-12-07,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,35.100000,36.250000,35.100000,36.040000,36.225266,5.267042,0.020096,652446.000000,23383864.170000,0.016021,1467729000.000000,4814944000.000000,0.000000,0.000000,55.268429,,-96.813247,4.658281,5.274933,5.404269,5.382055,5.317509,5.023322,,0.046623,0.097395,-0.101544,,25.755095,36.127158,5.010968,,5.387535,5.848725,4.926345,33.333333,37.500000,42.893508,48.019483,51.389847,0.032550,0.761854
sz300001,特锐德,2010-12-06,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.250000,36.300000,35.000000,35.330000,35.511624,5.163280,-0.019972,672971.000000,23937576.630000,0.016525,1438814250.000000,4720088000.000000,0.000000,0.000000,54.179635,,-94.906016,4.566513,5.290132,5.432913,5.387535,5.307960,5.016916,5日、30日均线死叉；,0.058379,0.110088,-0.103418,,25.299309,41.313190,-6.728454,,5.395500,5.871071,4.919928,33.333333,38.888889,31.907750,43.619510,49.314174,0.036061,0.569006
sz300001,特锐德,2010-12-03,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.750000,36.880000,35.900000,36.050000,36.235316,5.268503,-0.020380,967773.000000,35055796.860000,0.023764,1468136250.000000,4816280000.000000,0.000000,0.000000,55.283762,,-96.840107,4.659574,5.378402,5.471933,5.395500,5.301530,5.011996,1日、30日均线死叉；5日、20日均线死叉；,0.083100,0.123015,-0.079832,,33.803234,49.320131,2.769442,,5.388412,5.867792,4.909032,41.666667,38.888889,38.101928,47.344860,51.449187,0.026630,0.745588
sz300001,特锐德,2010-12-02,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.640000,37.180000,36.540000,36.800000,36.989155,5.378109,0.015172,1224580.000000,45043019.710000,0.030069,1498680000.000000,4916480000.000000,0.000000,0.000000,56.433885,,-98.854767,4.756511,5.427798,5.502769,5.388412,5.290326,5.007124,,0.102730,0.132994,-0.060529,,43.793087,57.078579,17.222104,,5.372336,5.855855,4.888817,41.666667,37.500000,45.823794,51.548641,53.773186,0.017655,0.945270
sz300001,特锐德,2010-12-01,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,36.260000,36.710000,36.180000,36.250000,36.436343,5.297731,-0.008479,764194.000000,27789138.110000,0.018765,1476281250.000000,4843000000.000000,0.000000,0.000000,55.590466,,-97.377358,4.685424,5.457611,5.497654,5.372336,5.273714,5.000158,5日、10日均线死叉；,0.115131,0.140561,-0.050860,,47.748454,63.721324,15.802713,,5.357722,5.842911,4.872533,33.333333,37.500000,38.165663,48.473174,52.257612,0.014497,0.554924
sz300001,特锐德,2010-11-30,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,38.300000,38.500000,35.580000,36.560000,36.747928,5.343035,-0.046675,2284047.000000,83808826.260000,0.056085,1488906000.000000,4884416000.000000,0.000000,0.000000,56.065849,,-98.210081,4.725491,5.533605,5.492539,5.357722,5.263387,4.993168,1日、5日均线死叉；1日、10日均线死叉；1日、20日均线死叉；,0.137468,0.146918,-0.018900,死叉,61.769740,71.707760,41.893700,死叉,5.350999,5.860581,4.841418,41.666667,38.888889,40.879866,50.116787,53.199737,0.076141,1.430327
sz300001,特锐德,2010-11-29,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,37.740000,38.740000,37.500000,38.350000,38.547115,5.604631,0.016163,1249403.000000,47695915.530000,0.030679,1561803750.000000,5123560000.000000,0.000000,0.000000,58.810845,,-103.018468,4.956853,5.575695,5.498969,5.350999,5.253887,4.984448,1日、5日均线金叉；,0.159367,0.149281,0.020172,,78.242845,76.676770,81.374996,,5.341135,5.902353,4.779917,41.666667,40.277778,62.146864,61.079060,59.095342,0.032856,0.863522
sz300001,特锐德,2010-11-26,发电设备,智能电网；铁路基建；充电桩；东亚自贸；自贸区；日韩贸易,山东,37.550000,38.190000,37.200000,37.740000,37.933988,5.515484,-0.002115,955183.000000,36041636.680000,0.023454,1536961500.000000,5042064000.000000,0.000000,0.000000,57.875405,,-101.379865,4.878009,5.565465,5.480409,5.341135,5.226753,4.971173,,0.158364,0.146759,0.023209,,76.823727,75.893732,78.683718,,5.327690,5.921261,4.734118,33.333333,43.055556,55.585138,58.224602,57.559340,0.026177,0.552397
